Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC_SOFFIT_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_DOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC:Zone Air Temperature [C](Hourly),ATTIC:Zone Air System Sensible Heating Rate [W](Hourly),ATTIC:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air System Sensible Heating Rate [W](Hourly),CORE_ZN:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 04/09  19:00:00,6.808333333333334,1.200679221959371,1.200679221959371,1.200679221959371,1.200679221959371,4.610108703525798,6.995459427476368,4.610108703525798,14.957660596247685,2.6570020765484332,3.0150754369598,2.901528474072182,2.901274894385233,2.901274894385233,2.901274894385233,2.901274894385233,2.9015284608956287,2.678623779701757,2.901528474072182,2.901274894385233,2.901274894385233,2.9015284608956313,7.401889999311657,7.846134321366114,7.845880741679172,7.845880741679172,7.845880741679172,7.845880741679172,7.84613430818957,32.538705114250824,33.001797083956326,33.001543504269385,33.001543504269385,33.00179707077978,12.52328725527174,0.0,0.0,19.790435167819993,0.0,0.0,19.17491867962693,0.0,0.0,18.758730861012918,0.0,0.0,18.910842967623825,0.0,0.0,20.178449274395458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  20:00:00,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.608416333924946,0.0,0.0,19.512722387050562,0.0,0.0,18.71761042286038,0.0,0.0,18.36194703388694,0.0,0.0,18.495413660685713,0.0,0.0,19.342107581157354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  21:00:00,3.008333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.344010091597699,0.0,0.0,19.292031084546164,0.0,0.0,18.372996241385632,0.0,0.0,18.06065546590441,0.0,0.0,18.191313665372636,0.0,0.0,18.896377774406222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  22:00:00,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114329591550296,0.0,0.0,19.135641230496386,0.0,0.0,18.16058508089936,0.0,0.0,17.86812144187513,0.0,0.0,18.004554278442495,0.0,0.0,18.640045942489778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  23:00:00,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49153718921537215,0.0,0.0,19.003078599169786,0.0,0.0,17.975350151917,0.0,0.0,17.697793817920644,0.0,0.0,17.840969871285075,0.0,0.0,18.430034926670885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  24:00:00,2.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06393667473738707,0.0,0.0,18.876205503540575,0.0,0.0,17.78827959458397,0.0,0.0,17.5223324478776,0.0,0.0,17.66994296822479,0.0,0.0,18.221008844897767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  01:00:00,1.9083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39708245146813953,0.0,0.0,18.743737633195533,0.0,0.0,17.598892227821583,0.0,0.0,17.34269442799631,0.0,0.0,17.499379096530557,0.0,0.0,18.01621962832216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  02:00:00,1.9916666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7945291963503204,0.0,0.0,18.61748948243573,0.0,0.0,17.43218054327563,0.0,0.0,17.181333333831365,0.0,0.0,17.347002417095073,0.0,0.0,17.832190258078032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  03:00:00,1.9083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.078780256523878,0.0,0.0,18.49187635077905,0.0,0.0,17.27272123153829,0.0,0.0,17.03315564866663,0.0,0.0,17.20027782185164,0.0,0.0,17.652995586573734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  04:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5202119646008334,0.0,0.0,18.3581097269346,0.0,0.0,17.105555328849047,0.0,0.0,16.874980374860346,0.0,0.0,17.046528073990178,0.0,0.0,17.467345068401738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  05:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.812419110786827,0.0,0.0,18.230658472530745,0.0,0.0,16.946632271312158,0.0,0.0,16.72358564478831,0.0,0.0,16.89958133118851,0.0,0.0,17.290288206704904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  06:00:00,1.9916666666666671,5.027521538096279,5.027521538096279,5.027521538096279,5.027521538096279,70.09823694050935,30.632390299714388,20.62645295155722,14.01772152610684,9.779800551545115,10.8971766339983,10.562781021411512,10.562034229664729,10.562034229664729,10.562034229664729,10.562034229664729,10.562780982606585,148.14147801556962,151.8967785274278,151.89603173568105,151.89603173568105,151.89677848862289,23.89549000568196,27.208955688967176,26.615324019392588,26.613011685292047,26.613011685292047,26.613011685292047,26.613758438233905,9.847236126515595,10.562781021411512,10.562034229664727,10.562034229664727,10.562780982606592,-1.6153172195843588,0.0,0.0,18.11663868909126,0.0,0.0,16.82309223846151,0.0,0.0,16.854208954473275,0.0,0.0,16.802839931963984,0.0,0.0,17.139689286636663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  07:00:00,3.8333333333333335,35.36307854529768,35.36307854529768,35.36307854529768,35.36307854529768,318.47267403956295,173.18464471104517,179.3507691386288,71.87218642810082,57.8848695795497,62.03745021854542,57.41060920886566,57.40676435574171,57.40676435574171,57.40676435574171,57.892378549791,69.83777134547934,475.79340419910613,506.690917515281,506.68707266215716,506.68707266215716,506.69091731549423,56.317853998924726,62.794650398457925,60.5468086968034,58.7291280314703,58.72677934946977,58.72677934946977,58.73062400280683,53.80612599561371,57.41060920886566,57.4067643557417,57.4067643557417,57.41060900907874,1.5122738144967398,0.0,0.0,18.090600027059498,0.0,0.0,16.931849493857474,0.0,0.0,17.917687303466877,0.0,0.0,16.88278239683658,0.0,0.0,17.179922131425112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  08:00:00,6.633333333333333,71.21665795708539,71.21665795708539,71.21665795708539,71.21665795708539,535.4254830968861,314.1697596442273,388.9231398892919,167.66741643663332,151.7758408202778,184.79858102568343,149.41530153058196,149.41041522199137,149.41041522199137,149.41041522199137,149.41041522199143,163.4151882478459,600.4225507600744,672.2619335814801,672.2570472728895,672.2570472728895,672.2619333275769,86.47398305382103,91.31718557562907,91.31229926703845,91.31229926703845,91.31229926703845,91.31229926703845,91.3171853217259,86.4939400086436,91.31718557562913,91.31229926703845,91.31229926703845,91.3171853217259,7.988960229055389,0.0,0.0,22.26839940285016,553.2197000988809,0.0,22.01055349971863,1153.66989668452,0.0,22.507972725295136,216.37107280991964,0.0,21.989571457731955,1360.6486221949192,0.0,21.995021504534304,751.1356101080627,0.0,2205640.0613225596,0.0,4421902.578352185,0.0,859910.0350597627,0.0,5176268.213588782,0.0,2851689.913855476,0.0,0.0,15515410.802178763 
 04/10  09:00:00,9.083333333333334,106.92668476350724,106.92668476350724,106.92668476350724,106.92668476350724,712.0819146924337,445.58312092775896,606.5617792006664,340.0629854359917,271.78046965407,357.65919496990256,299.55485985400225,299.55000771990507,299.55000771990507,299.55000771990507,299.5500077199053,299.5548596018746,591.1827376938583,707.7075704452459,707.7027183111489,707.7027183111489,707.7075701931185,114.69885958635739,120.03196872975342,120.02711659565625,120.02711659565625,120.02711659565625,120.02711659565625,120.03196847762604,114.71987378442653,120.03196872975347,120.02711659565625,120.02711659565625,120.03196847762602,15.990294542954667,0.0,0.0,23.232221368304483,0.0,0.0,22.88674803602127,0.0,0.0,24.07877807166078,0.0,0.0,22.44371372057809,0.0,0.0,22.496423491005796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  10:00:00,10.991666666666667,138.88821041127946,138.88821041127946,138.88821041127946,138.88821041127946,836.3447621653058,557.5766071249055,803.0189471692139,524.2507921288138,379.93975177922584,517.3542013397217,437.8965574656368,437.89223575452723,437.89223575452723,437.89223575452723,437.89223575452735,437.8965572410709,482.84138992747995,586.1493326657323,586.1450109546228,586.1450109546228,586.149332441167,131.9100294835847,137.04712629953946,137.04280458842987,137.04280458842987,137.04280458842987,137.04280458842987,137.04712607497402,131.92963072255125,137.04712629953949,137.04280458842987,137.04280458842987,137.047126074974,22.596383838759248,0.0,0.0,23.940481222242443,0.0,0.0,24.074030452062875,0.0,0.0,24.876916127031933,0.0,0.0,23.17132848616569,0.0,0.0,23.24708708703749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  11:00:00,12.633333333333333,160.53255969639133,160.53255969639133,160.53255969639133,160.53255969639133,881.4368663109225,631.1761973195343,936.7451421085015,686.4844731171135,455.3402189058267,629.1706456699453,535.2313805668383,535.2275232913935,535.2275232913935,535.2275232913935,535.2275232913938,535.2313803664056,309.383887955765,289.55841378951754,289.55455651407254,289.55455651407254,289.55841358908515,141.4931827490636,146.34553398723108,146.34167671178616,146.34167671178614,146.34167671178614,146.34167671178614,146.34553378679877,141.51128833658404,146.34553398723116,146.34167671178614,146.34167671178614,146.3455337867987,28.869436381454445,0.0,0.0,23.153507939308128,0.0,0.0,23.9661171347409,0.0,0.0,23.814659722776767,0.0,0.0,22.43275668693234,0.0,0.0,22.59275632384484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  12:00:00,13.941666666666668,166.35131970410046,166.35131970410046,166.35131970410046,166.35131970410046,833.8271824204436,650.7678584691947,972.4639912764206,789.404667325172,479.50504224552986,662.0627354158996,567.0008841324055,566.9968276529238,566.9968276529238,566.9968276529238,566.9968276529243,567.0008839216217,153.46265363623226,152.0652947153009,152.06123823581902,152.06123823581902,152.06529450451742,146.99038876567104,152.06529471530084,152.06123823581902,152.06123823581902,152.06123823581902,152.06123823581902,152.06529450451742,147.17372142590216,152.0652947153009,152.06123823581902,152.06123823581902,152.0652945045174,32.976287590380146,0.0,0.0,23.111732883497044,0.0,0.0,24.415846509369313,0.0,0.0,23.354190360754227,0.0,0.0,22.421502211173152,0.0,0.0,22.64100663241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  13:00:00,15.391666666666666,167.67978931502492,167.67978931502492,167.67978931502492,167.67978931502492,762.1334401936195,653.8130782822726,978.9030426736025,870.5826807622556,476.16506329013214,660.4176418915553,563.1665090408419,563.1627634425553,563.1627634425553,563.1627634425553,563.1627634425556,563.1665088462122,140.66365456606312,145.22893066036718,145.22518506208036,145.22518506208036,145.22893046573776,140.6463686295272,145.22893066036713,145.22518506208036,145.22518506208036,145.22518506208036,145.22518506208036,145.22893046573776,189.41754667719167,163.23825895723198,163.23451335894515,163.23451335894515,163.23825876260253,35.64552177997142,0.0,0.0,23.31056498621304,0.0,0.0,24.920182595525564,0.0,0.0,23.433487435731646,0.0,0.0,22.62076736213527,0.0,0.0,22.888267044090004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  14:00:00,16.45,154.09868669815495,154.09868669815495,154.09868669815495,154.09868669815495,625.3337889019939,606.6214278712624,895.7194378034642,877.007076772733,428.1469299272064,591.145141822102,500.882834926154,500.87921360122056,500.87921360122056,500.87921360122056,500.87921360122095,500.88283473798174,132.73111706077964,137.18113780299961,137.17751647806602,137.17751647806602,137.1811376148277,132.71432170908932,137.18113780299953,137.17751647806602,137.17751647806602,137.17751647806602,137.17751647806602,137.1811376148277,384.97926663009554,418.45201017644666,418.4483888515131,418.4483888515131,418.4520099882747,36.25398146595631,0.0,0.0,25.7392450362866,0.0,170.73541664848062,25.989839534109947,0.0,1474.4536874411253,25.68305923745955,0.0,31.45436066612523,25.104636843910583,0.0,0.0,25.574474297132287,0.0,97.89434565139261,0.0,1731041.809848063,0.0,13245224.389788218,0.0,365248.4849342445,0.0,0.0,0.0,1087375.3099619271,16428889.994532455,0.0 
 04/10  15:00:00,16.991666666666667,127.67009642960635,127.67009642960635,127.67009642960635,127.67009642960635,448.4741054852118,515.754530353146,733.614582086631,800.8950069545655,339.9951147261601,459.33852465711334,386.63779255805565,386.6338011816635,386.6338011816635,386.6338011816635,386.6338011816638,386.63779235065476,122.19553563396727,126.95359032183724,126.94959894544498,126.94959894544498,126.95359011443664,122.17735999079677,126.95359032183717,126.94959894544498,126.94959894544498,126.94959894544498,126.94959894544498,126.95359011443664,541.8361466438206,671.582586524131,671.5785951477387,671.5785951477387,671.5825863167303,34.81544294228862,0.0,0.0,25.999999999797698,0.0,924.139261823258,26.0,0.0,1743.4916669208026,25.999999994679712,0.0,332.71457455358933,25.867983938434772,0.0,48.897449431822224,25.99999984287418,0.0,900.8820777696606,0.0,10755398.830728417,0.0,16390880.95833021,0.0,3904251.9606030164,0.0,573608.6157747953,0.0,10019311.997508802,41643452.36294524,0.0 
 04/10  16:00:00,17.55,92.16246856929438,92.16246856929438,92.16246856929438,92.16246856929438,259.5796670521169,389.17990577643855,517.3075110234721,646.9077497477937,223.21951854767437,287.5143247782507,238.75892678206165,237.87233493726922,237.87233493726922,237.87233493726922,237.87233493726941,237.87657463672954,101.52414002455339,106.25929739650682,106.25505747673087,106.25505747673087,106.2592971761914,101.50556357357681,106.25929739650678,106.25505747673087,106.25505747673087,106.25505747673087,106.25505747673087,106.2592971761914,618.1542699343048,718.1186576565959,718.1144177368201,718.1144177368201,718.1186574362804,32.12708516186939,0.0,0.0,26.00000000000001,0.0,1499.6505502363486,26.00000000000001,0.0,1747.1104107688216,26.00000000000001,0.0,599.045404934158,25.99999999979887,0.0,529.912432360593,26.00000000000001,0.0,1429.8579457434532,0.0,17113455.566406794,0.0,16389799.153021032,0.0,7027193.902452825,0.0,6222756.8227194045,0.0,12846657.563291503,59599863.00789156,0.0 
 04/10  17:00:00,17.158333333333335,53.582952937659734,53.582952937659734,53.582952937659734,53.582952937659734,99.22780251257508,242.4999755055945,286.0088215617606,435.54704504517804,99.67446433610344,113.7529979917472,116.31717653408909,92.01345929752313,91.73151827544844,91.73151827544844,91.73151827544848,91.735303354858,66.97630278975045,70.75000815774219,70.7462228816414,70.7462228816414,70.75000796105104,66.96075735388666,70.75000815774213,70.7462228816414,70.7462228816414,70.7462228816414,70.7462228816414,70.75000796105103,558.4577603987786,611.9295084013687,611.9257231252678,611.9257231252678,611.9295082046773,28.076510771956894,0.0,0.0,25.48419607858683,0.0,0.0,25.761702956650733,0.0,0.0,25.3559873742087,0.0,0.0,25.023555545262344,0.0,0.0,26.00000000000001,0.0,445.55117240799814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3297523.6647418085,3297523.6647418085,0.0 
 04/10  18:00:00,16.058333333333334,18.400398733191903,18.400398733191903,18.400398733191903,18.400398733191903,39.984877963503635,96.38432537593802,87.4129551149055,194.64827248962217,30.586913778403257,33.50799769663692,33.694018900615276,32.82714433695056,32.55885799159047,32.55885799159047,32.55885799159047,32.560972832499324,30.50824233204975,32.56097294239678,32.55885799159047,32.55885799159047,32.560972832499345,41.11564241322617,43.503019224628325,43.50090427382205,43.500904273822044,43.60504104815285,45.37180592948123,47.922421886027045,341.55227237230264,357.1866691447114,357.18455419390506,357.18455419390506,357.18666903481386,23.221741714447997,0.0,0.0,25.37074768679676,0.0,0.0,25.479498657428053,0.0,0.0,25.075702700229954,0.0,0.0,24.731774459859764,0.0,0.0,26.000000000000004,0.0,194.4824532562602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306410.481276639,1306410.481276639,0.0 
 04/10  19:00:00,14.258333333333333,1.0755025929048243,1.0755025929048243,1.0755025929048243,1.0755025929048243,4.052224766827215,6.531154024819128,4.052224766827215,14.521675335110517,2.378389448172124,2.694100160433104,2.5946279568239583,2.5944058097087046,2.5944058097087046,2.5944058097087046,2.5944058097087046,2.5946279452807097,2.3974520081708306,2.5946279568239583,2.5944058097087046,2.5944058097087046,2.5946279452807124,7.23752210496854,7.6612228283106605,7.661000681195413,7.661000681195413,7.661000681195413,7.661000681195413,7.66122281676742,32.46762821734641,32.906359834814985,32.90613768769973,32.90613768769973,32.906359823271735,18.434469705733164,0.0,0.0,25.31941926913758,0.0,0.0,25.247061021453636,0.0,0.0,24.872236591569713,0.0,0.0,24.55029020432879,0.0,0.0,25.618567320792163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  20:00:00,13.008333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.575099638491631,0.0,0.0,23.57558354055577,0.0,0.0,23.324456396990982,0.0,0.0,23.041848287852904,0.0,0.0,22.64344285400372,0.0,0.0,23.515840609755262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  21:00:00,12.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.621154897356854,0.0,0.0,22.54740940963805,0.0,0.0,22.29843883364749,0.0,0.0,22.047647915884358,0.0,0.0,21.626306681992688,0.0,0.0,22.44442971011047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  22:00:00,11.908333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.748375473259676,0.0,0.0,22.098113169497864,0.0,0.0,21.816379750258573,0.0,0.0,21.571452596238156,0.0,0.0,21.158448138811163,0.0,0.0,21.949010882483424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  23:00:00,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066290552586358,0.0,0.0,21.78949102775037,0.0,0.0,21.455014560591525,0.0,0.0,21.21798261072418,0.0,0.0,20.823435211583142,0.0,0.0,21.591008118938777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
